delay,ptu_ebay_cmd,ptu_d48_cmd
112.1,ps-49,ps49
112.2,ps-49,ps49
112.3,ps-49,ps49
112.4,ps-48,ps48
112.5,ps-48,ps48
112.6,ps-48,ps48
112.7,ps-48,ps48
112.8,ps-48,ps48
112.9,ps-48,ps48
113.0,ps-48,ps48
113.1,ps-47,ps47
113.2,ps-47,ps47
113.3,ps-47,ps47
113.4,ps-47,ps47
113.5,ps-47,ps47
113.6,ps-46,ps46
113.7,ps-46,ps46
113.8,ps-46,ps46
113.9,ps-46,ps46
114.0,ps-46,ps46
114.1,ps-45,ps45
114.2,ps-45,ps45
114.3,ps-45,ps45
114.4,ps-45,ps45
114.5,ps-45,ps45
114.6,ps-44,ps44
114.7,ps-44,ps44
114.8,ps-44,ps44
114.9,ps-44,ps44
115.0,ps-43,ps43
115.1,ps-43,ps43
115.2,ps-43,ps43
115.3,ps-42,ps42
115.4,ps-42,ps42
115.5,ps-42,ps42
115.6,ps-42,ps42
115.7,ps-41,ps41
115.8,ps-41,ps41
115.9,ps-41,ps41
116.0,ps-40,ps40
116.1,ps-40,ps40
116.2,ps-40,ps40
116.3,ps-40,ps40
116.4,ps-39,ps39
116.5,ps-39,ps39
116.6,ps-39,ps39
116.7,ps-38,ps38
116.8,ps-38,ps38
116.9,ps-38,ps38
117.0,ps-37,ps37
117.1,ps-37,ps37
117.2,ps-36,ps36
117.3,ps-36,ps36
117.4,ps-36,ps36
117.5,ps-35,ps35
117.6,ps-35,ps35
117.7,ps-35,ps35
117.8,ps-34,ps34
117.9,ps-34,ps34
118.0,ps-33,ps33
118.1,ps-33,ps33
118.2,ps-33,ps33
118.3,ps-32,ps32
118.4,ps-32,ps32
118.5,ps-31,ps31
118.6,ps-31,ps31
118.7,ps-31,ps31
118.8,ps-30,ps30
118.9,ps-30,ps30
119.0,ps-29,ps29
119.1,ps-29,ps29
119.2,ps-29,ps29
119.3,ps-28,ps28
119.4,ps-28,ps28
119.5,ps-27,ps27
119.6,ps-27,ps27
119.7,ps-26,ps26
119.8,ps-26,ps26
119.9,ps-25,ps25
120.0,ps-25,ps25
120.1,ps-25,ps25
120.2,ps-24,ps24
120.3,ps-24,ps24
120.4,ps-23,ps23
120.5,ps-23,ps23
120.6,ps-22,ps22
120.7,ps-22,ps22
120.8,ps-21,ps21
120.9,ps-21,ps21
121.0,ps-20,ps20
121.1,ps-20,ps20
121.2,ps-19,ps19
121.3,ps-19,ps19
121.4,ps-18,ps18
121.5,ps-18,ps18
121.6,ps-17,ps17
121.7,ps-17,ps17
121.8,ps-16,ps16
121.9,ps-16,ps16
122.0,ps-15,ps15
122.1,ps-15,ps15
122.2,ps-14,ps14
122.3,ps-14,ps14
122.4,ps-13,ps13
122.5,ps-13,ps13
122.6,ps-12,ps12
122.7,ps-12,ps12
122.8,ps-11,ps11
122.9,ps-11,ps11
123.0,ps-10,ps10
123.1,ps-10,ps10
123.2,ps-9,ps9
123.3,ps-9,ps9
123.4,ps-8,ps8
123.5,ps-8,ps8
123.6,ps-7,ps7
123.7,ps-7,ps7
123.8,ps-6,ps6
123.9,ps-6,ps6
124.0,ps-5,ps5
124.1,ps-5,ps5
124.2,ps-4,ps4
124.3,ps-4,ps4
124.4,ps-3,ps3
124.5,ps-3,ps3
124.6,ps-2,ps2
124.7,ps-2,ps2
124.8,ps-1,ps1
124.9,ps-1,ps1
126.0,ps0,ps0
