delay,ptu_ebay_cmd,ptu_d48_cmd
112.1,ps-98,ps98
112.2,ps-97,ps97
112.3,ps-97,ps97
112.4,ps-97,ps97
112.5,ps-97,ps97
112.6,ps-96,ps96
112.7,ps-96,ps96
112.8,ps-96,ps96
112.9,ps-95,ps95
113.0,ps-95,ps95
113.1,ps-95,ps95
113.2,ps-94,ps94
113.3,ps-94,ps94
113.4,ps-94,ps94
113.5,ps-93,ps93
113.6,ps-93,ps93
113.7,ps-93,ps93
113.8,ps-92,ps92
113.9,ps-92,ps92
114.0,ps-91,ps91
114.1,ps-91,ps91
114.2,ps-90,ps90
114.3,ps-90,ps90
114.4,ps-90,ps90
114.5,ps-89,ps89
114.6,ps-89,ps89
114.7,ps-88,ps88
114.8,ps-88,ps88
114.9,ps-87,ps87
115.0,ps-87,ps87
115.1,ps-86,ps86
115.2,ps-86,ps86
115.3,ps-85,ps85
115.4,ps-84,ps84
115.5,ps-84,ps84
115.6,ps-83,ps83
115.7,ps-83,ps83
115.8,ps-82,ps82
115.9,ps-82,ps82
116.0,ps-81,ps81
116.1,ps-80,ps80
116.2,ps-80,ps80
116.3,ps-79,ps79
116.4,ps-78,ps78
116.5,ps-78,ps78
116.6,ps-77,ps77
116.7,ps-76,ps76
116.8,ps-76,ps76
116.9,ps-75,ps75
117.0,ps-74,ps74
117.1,ps-74,ps74
117.2,ps-73,ps73
117.3,ps-72,ps72
117.4,ps-71,ps71
117.5,ps-71,ps71
117.6,ps-70,ps70
117.7,ps-69,ps69
117.8,ps-68,ps68
117.9,ps-68,ps68
118.0,ps-67,ps67
118.1,ps-66,ps66
118.2,ps-65,ps65
118.3,ps-65,ps65
118.4,ps-64,ps64
118.5,ps-63,ps63
118.6,ps-62,ps62
118.7,ps-61,ps61
118.8,ps-60,ps60
118.9,ps-60,ps60
119.0,ps-59,ps59
119.1,ps-58,ps58
119.2,ps-57,ps57
119.3,ps-56,ps56
119.4,ps-55,ps55
119.5,ps-54,ps54
119.6,ps-54,ps54
119.7,ps-53,ps53
119.8,ps-52,ps52
119.9,ps-51,ps51
120.0,ps-50,ps50
120.1,ps-49,ps49
120.2,ps-48,ps48
120.3,ps-47,ps47
120.4,ps-46,ps46
120.5,ps-45,ps45
120.6,ps-44,ps44
120.7,ps-44,ps44
120.8,ps-43,ps43
120.9,ps-42,ps42
121.0,ps-41,ps41
121.1,ps-40,ps40
121.2,ps-39,ps39
121.3,ps-38,ps38
121.4,ps-37,ps37
121.5,ps-36,ps36
121.6,ps-35,ps35
121.7,ps-34,ps34
121.8,ps-33,ps33
121.9,ps-32,ps32
122.0,ps-31,ps31
122.1,ps-30,ps30
122.2,ps-29,ps29
122.3,ps-28,ps28
122.4,ps-27,ps27
122.5,ps-26,ps26
122.6,ps-25,ps25
122.7,ps-24,ps24
122.8,ps-23,ps23
122.9,ps-22,ps22
123.0,ps-21,ps21
123.1,ps-20,ps20
123.2,ps-19,ps19
123.3,ps-18,ps18
123.4,ps-17,ps17
123.5,ps-16,ps16
123.6,ps-15,ps15
123.7,ps-14,ps14
123.8,ps-13,ps13
123.9,ps-11,ps11
124.0,ps-10,ps10
124.1,ps-9,ps9
124.2,ps-8,ps8
124.3,ps-7,ps7
124.4,ps-6,ps6
124.5,ps-5,ps5
124.6,ps-4,ps4
124.7,ps-3,ps3
124.8,ps-2,ps2
124.9,ps-1,ps1
126.0,ps0,ps0
