delay,ptu_ebay_cmd,ptu_d48_cmd
112.2,ps-22,ps22
112.3,ps-23,ps23
112.4,ps-24,ps24
112.5,ps-25,ps25
112.6,ps-26,ps26
112.7,ps-27,ps27
112.8,ps-28,ps28
112.9,ps-29,ps29
113.0,ps-29,ps29
113.1,ps-30,ps30
113.2,ps-31,ps31
113.3,ps-32,ps32
113.4,ps-33,ps33
113.5,ps-33,ps33
113.6,ps-34,ps34
113.7,ps-35,ps35
113.8,ps-36,ps36
113.9,ps-36,ps36
114.0,ps-37,ps37
114.1,ps-38,ps38
114.2,ps-39,ps39
114.3,ps-39,ps39
114.4,ps-40,ps40
114.5,ps-40,ps40
114.6,ps-41,ps41
114.7,ps-42,ps42
114.8,ps-42,ps42
114.9,ps-43,ps43
115.0,ps-43,ps43
115.1,ps-44,ps44
115.2,ps-44,ps44
115.3,ps-45,ps45
115.4,ps-45,ps45
115.5,ps-46,ps46
115.6,ps-46,ps46
115.7,ps-46,ps46
115.8,ps-47,ps47
115.9,ps-47,ps47
116.0,ps-48,ps48
116.1,ps-48,ps48
116.2,ps-48,ps48
116.3,ps-48,ps48
116.4,ps-49,ps49
116.5,ps-49,ps49
116.6,ps-49,ps49
116.7,ps-49,ps49
116.8,ps-49,ps49
116.9,ps-50,ps50
117.0,ps-50,ps50
117.1,ps-50,ps50
117.2,ps-50,ps50
117.3,ps-50,ps50
117.4,ps-50,ps50
117.5,ps-50,ps50
117.6,ps-50,ps50
117.7,ps-50,ps50
117.8,ps-50,ps50
117.9,ps-50,ps50
118.0,ps-50,ps50
118.1,ps-50,ps50
118.2,ps-49,ps49
118.3,ps-49,ps49
118.4,ps-49,ps49
118.5,ps-49,ps49
118.6,ps-49,ps49
118.7,ps-48,ps48
118.8,ps-48,ps48
118.9,ps-48,ps48
119.0,ps-48,ps48
119.1,ps-47,ps47
119.2,ps-47,ps47
119.3,ps-46,ps46
119.4,ps-46,ps46
119.5,ps-46,ps46
119.6,ps-45,ps45
119.7,ps-45,ps45
119.8,ps-44,ps44
119.9,ps-44,ps44
120.0,ps-43,ps43
120.1,ps-43,ps43
120.2,ps-42,ps42
120.3,ps-42,ps42
120.4,ps-41,ps41
120.5,ps-40,ps40
120.6,ps-40,ps40
120.7,ps-39,ps39
120.8,ps-39,ps39
120.9,ps-38,ps38
121.0,ps-37,ps37
121.1,ps-36,ps36
121.2,ps-36,ps36
121.3,ps-35,ps35
121.4,ps-34,ps34
121.5,ps-33,ps33
121.6,ps-33,ps33
121.7,ps-32,ps32
121.8,ps-31,ps31
121.9,ps-30,ps30
122.0,ps-29,ps29
122.1,ps-29,ps29
122.2,ps-28,ps28
122.3,ps-27,ps27
122.4,ps-26,ps26
122.5,ps-25,ps25
122.6,ps-24,ps24
122.7,ps-23,ps23
122.8,ps-22,ps22
122.9,ps-21,ps21
123.0,ps-20,ps20
123.1,ps-19,ps19
123.2,ps-18,ps18
123.3,ps-17,ps17
123.4,ps-16,ps16
123.5,ps-15,ps15
123.6,ps-14,ps14
123.7,ps-13,ps13
123.8,ps-12,ps12
123.9,ps-11,ps11
124.0,ps-10,ps10
124.1,ps-9,ps9
124.2,ps-8,ps8
124.3,ps-7,ps7
124.4,ps-6,ps6
124.5,ps-5,ps5
124.6,ps-4,ps4
124.7,ps-3,ps3
124.8,ps-2,ps2
124.9,ps-1,ps1
126.0,ps0,ps0
